artist,track_name,album_name,popularity,release_date,duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Olefonken,Ubuntu Tutu,Ubuntu Tutu,0,2012-12-03,331635,0.239,0.875,0.445,0.915,0,0.102,-11.825,1,0.0687,110.002,4,0.263
Amtrac,Accountable,Oddyssey,38,2020-04-03,231869,0.00923,0.796,0.51,0.723,0,0.0921,-8.394,1,0.0528,117.991,4,0.769
Tourist,Elixir,Wild,46,2019-10-18,306720,0.428,0.443,0.767,0.864,8,0.115,-6.465,1,0.0407,105.025,3,0.245
ZΩH,Modular,Escape Everything,26,2020-01-31,217212,0.026,0.5,0.741,0.835,8,0.13,-12.325,1,0.0684,199.963,4,0.135
Mat Zo,Games,Games [UKF10],0,2019-11-22,360000,0.0088,0.534,0.973,0.423,0,0.111,-2.452,1,0.0823,171.968,4,0.347
Friction,Freak,Freak,0,2015-09-04,247655,0.00273,0.408,0.849,3.04e-05,11,0.139,-5.284,0,0.0646,174.029,4,0.15
Gorgon City,Imagination - WEISS Remix,Sirens (Remixes),37,2015-04-07,372118,0.00871,0.856,0.626,0.0395,1,0.0493,-7.796,1,0.0461,122.016,4,0.461
WEISS,Feel My Needs - Gorgon City Remix,Feel My Needs (Gorgon City Remix),39,2018-09-07,279187,0.00043,0.646,0.902,0.906,7,0.0663,-6.505,1,0.0428,125.001,4,0.293
Low Steppa,Sunshine,Boiling Point,36,2020-08-07,168193,0.000471,0.636,0.984,0.134,10,0.371,-5.572,0,0.0477,124.013,4,0.0966
L'Impératrice,Sonate Pacifique,Sonate Pacifique,58,2014-09-22,348944,0.629,0.558,0.538,0.0198,5,0.424,-8.853,1,0.0327,99.992,4,0.254
L'Impératrice,Vanille fraise,Vanille fraise,60,2015,238183,0.0399,0.767,0.547,0.485,7,0.0949,-11.458,0,0.0474,103.03,4,0.66
L'Impératrice,Peur des filles,Peur des filles,46,2021-01-07,208805,0.0796,0.915,0.408,0.158,1,0.218,-10.705,0,0.0868,102.02,4,0.6
Two Feet,Fire,Fire,2,2021-01-08,213933,0.000162,0.523,0.715,0.0843,11,0.0805,-6.215,1,0.0358,190.095,4,0.663
Manatee Commune,Growing Pains,PDA,0,2019-05-03,257684,0.421,0.707,0.604,0.445,1,0.166,-9.76,0,0.0682,95.032,4,0.234
Catz 'n Dogz,Would You Believe,Friendship,40,2019-03-29,270252,0.152,0.839,0.469,0.0323,4,0.0629,-10.358,0,0.0346,118.98,4,0.472
Race Banyon,Take Me,Take Me,23,2019-06-19,341401,0.0718,0.732,0.609,0.659,6,0.103,-10.578,1,0.0438,121.03,4,0.232
Dua Saleh,Albany - Kim Tee Remix,Nūr - The Remixes,32,2019-08-01,196358,0.0411,0.759,0.458,0.00143,6,0.102,-8.561,1,0.048,106.992,4,0.372
GRAACE,21st Century Love - Douvelle19 Remix,21st Century Love (Douvelle19 Remix),23,2019-10-25,187125,0.0877,0.835,0.747,0.0102,2,0.168,-7.724,0,0.141,123.995,4,0.399
Poté,Lonely,Rose,0,2020-01-24,219614,0.444,0.686,0.513,0.318,7,0.248,-11.223,1,0.0542,94.02,4,0.155
Sans Soucis,Visible,Visible,36,2019-07-26,200211,0.82,0.824,0.379,0.0171,11,0.111,-11.012,1,0.0488,114.039,4,0.794
Astrocolor,Laughter,Hue,47,2020-05-08,212085,0.0458,0.709,0.817,0.0307,10,0.149,-4.6,1,0.0348,120.003,4,0.648
Slater Manzo,Where I Want to Be,Where I Want to Be,39,2019-05-08,318842,0.0271,0.844,0.57,0.0129,9,0.393,-6.625,0,0.119,120.995,4,0.0703
2XM,Leave With You,Leave With You,33,2018-07-18,382857,0.0555,0.648,0.409,0.192,6,0.0923,-16.127,1,0.0366,126.035,4,0.261
Bondax,All Inside (Reprise),Revolve,0,2018-10-12,198500,0.924,0.328,0.436,0.0876,2,0.682,-12.857,1,0.119,89.953,4,0.223
Inner State 81,Honey Eye,A Midsummer Night's Daydream,36,2018-07-06,181500,0.016,0.59,0.547,0.0479,11,0.185,-10.87,0,0.268,79.99,4,0.354
Kamandi,Weekend Crender,Weekend Crender,33,2020-01-17,218880,0.588,0.791,0.734,0.931,6,0.109,-13.509,1,0.042,125.011,4,0.311
Arthur Moon,Infield (Young & Sick Remix),Infield (Young & Sick Remix),36,2020-01-29,298230,0.0352,0.472,0.66,0.416,1,0.0717,-10.941,0,0.0629,130.067,4,0.0308
JVLY,windless,windless,34,2020-08-26,198746,0.0658,0.702,0.494,0.229,8,0.128,-11.162,0,0.0469,117.969,4,0.195
Aaron Childs,Tangerine - Channel Tres Remix,Tangerine (Channel Tres Remix),0,2018-02-23,294445,0.0158,0.866,0.351,0.23,11,0.182,-9.547,1,0.102,114.994,4,0.366
SebastiAn,Run for Me,Thirst,30,2019-11-08,374640,0.0812,0.276,0.538,3.87e-05,0,0.13,-6.306,1,0.0546,161.924,3,0.1
Beauvois,Further Away,Further Away,33,2020-02-19,251428,0.174,0.753,0.557,0.843,9,0.156,-10.207,0,0.0385,105.038,4,0.0392
Black Coffee,Ready For You,Ready For You,25,2020-09-17,268886,0.232,0.648,0.672,0.113,5,0.1,-9.322,1,0.0411,99.992,4,0.178
OMA,Tropic of Capricorn,Tropic of Capricorn,30,2016-05-13,474500,0.308,0.696,0.464,0.908,0,0.0723,-10.41,1,0.0393,80.008,4,0.661
DejaVilla,Feel Me Running Away,Feel Me Running Away,27,2018-12-07,268352,0.724,0.825,0.571,0.0557,9,0.104,-8.41,0,0.135,120.006,4,0.221
RÜFÜS DU SOL,You Were Right,Bloom,70,2016-01-22,239417,0.0136,0.708,0.793,0.00221,5,0.118,-5.426,0,0.0342,122.006,4,0.734
Rhye,Come In Closer,Home,52,2021-01-22,216053,0.385,0.823,0.316,0.415,8,0.0917,-11.151,1,0.128,105.987,4,0.531
MKSTN,Like We Used To,Like We Used To,32,2021-01-18,232695,0.34,0.719,0.47,0.865,8,0.421,-10.546,1,0.0445,115.034,4,0.403
Bearcubs,Overthinking,Early Hours,34,2020-05-15,250146,0.746,0.681,0.378,0.0414,4,0.131,-10.722,0,0.119,95.988,4,0.16
Eli Brown,Searching For Someone - Edit,Searching For Someone,37,2019-07-12,204091,0.000924,0.691,0.984,0.513,1,0.596,-4.828,1,0.061,126.979,4,0.756
FKJ,Vibin' Out,French Kiwi Juice,63,2017-03-02,311837,0.847,0.41,0.169,0.00327,3,0.117,-11.422,1,0.0485,89.494,4,0.208
FKJ,Risk,Risk,3,2019-11-05,238834,0.957,0.761,0.359,0.000143,7,0.147,-12.326,1,0.0703,103.069,4,0.505
FKJ,Skyline,French Kiwi Juice,56,2017-03-02,249847,0.614,0.697,0.433,0.042,7,0.0901,-9.822,0,0.052,148.087,4,0.266
midnight,Archon - snctm. & heine aabφ Remix,Archon,25,2019-10-16,233739,0.712,0.756,0.337,0.000133,9,0.08,-12.54,0,0.102,114.864,4,0.294
Alina Baraz,More Than Enough - Ryan Hemsworth Remix,More Than Enough (Remixes),25,2020-09-16,151468,0.249,0.565,0.416,1.2e-06,2,0.122,-8.13,0,0.0834,143.043,4,0.325
craves,Got 2 Know,Escape Everything,21,2020-01-31,197812,0.589,0.767,0.598,0.0136,2,0.147,-7.274,0,0.0684,128.043,4,0.307
Memblem,Lights,Lights,18,2020-06-12,124705,0.173,0.813,0.537,0.496,6,0.0734,-7.552,1,0.103,101.998,3,0.619
((( O ))),Say It.,((( 2 ))),0,2020-08-27,199567,0.461,0.704,0.481,0.0215,5,0.115,-7.651,0,0.0381,145.874,4,0.492
Galimatias,Laying Low,Laying Low,26,2020-10-21,183370,0.256,0.887,0.38,0.00199,10,0.159,-8.152,0,0.111,89.034,4,0.196
SG Lewis,Chemicals,Chemicals,51,2020-04-24,254871,0.12,0.616,0.854,0.0,11,0.322,-4.749,0,0.368,113.982,4,0.801
Only Emily,Wildflower,Wildflower,26,2020-08-12,244250,0.395,0.73,0.556,0.617,11,0.13,-10.565,1,0.0836,119.941,4,0.407
Medasin,Always Afternoon,Always Afternoon,50,2019-05-10,183226,0.869,0.598,0.357,0.0957,3,0.27,-12.104,1,0.0492,75.017,4,0.168
Joe Hertz,Colourblind,Colourblind,0,2020-07-13,266120,0.0783,0.914,0.512,0.00321,11,0.179,-10.532,0,0.19,114.98,4,0.444
Chris Lorenzo,Every Morning,Late Checkout,55,2019-10-11,196406,0.00119,0.795,0.981,0.91,6,0.0519,-4.665,1,0.0517,128.0,4,0.666
Eli Brown,Searching For Someone,Searching For Someone,28,2019-07-12,340157,0.000595,0.797,0.94,0.768,1,0.585,-5.41,1,0.0672,127.002,4,0.665
Mtbrd,Do The Thing,Do The Thing,29,2021-01-08,292000,0.00583,0.695,0.87,0.758,1,0.144,-7.783,1,0.0856,120.009,4,0.538
Sonny Fodera,Vibrate,Vibrate,45,2019-10-18,202258,0.00379,0.879,0.924,0.826,9,0.139,-5.341,1,0.0689,123.997,4,0.753
Diplo,On My Mind - MK Remix,On My Mind (MK Remix),33,2020-05-08,267317,0.0281,0.716,0.73,0.608,7,0.231,-10.022,1,0.0487,123.021,4,0.226
Dom Dolla,Take It - Sonny Fodera Remix,Take It (Sonny Fodera Remix),38,2019-06-14,220487,0.0234,0.911,0.971,0.0701,5,0.164,-5.978,1,0.0694,123.003,4,0.686
CamelPhat,Rabbit Hole - Solardo Remix,Rabbit Hole (Solardo Remix),28,2020-04-10,393454,2.11e-05,0.721,0.834,0.572,9,0.115,-8.661,0,0.0573,127.004,4,0.596
SIDEPIECE,Wanna See You,Wanna See You,31,2019-09-20,249934,0.000687,0.891,0.937,0.0387,9,0.0605,-5.107,1,0.0562,124.975,4,0.683
RY X,Howling - Live from the Royal Albert Hall,Live from the Royal Albert Hall,28,2021-01-15,514559,0.812,0.426,0.423,0.545,6,0.865,-13.572,0,0.0367,123.964,4,0.103
John Summit,Illusions,Connected,14,2020-03-06,369523,0.00561,0.807,0.863,0.779,7,0.0204,-8.288,1,0.049,126.034,4,0.31
Chris Lorenzo,Work,Late Checkout,39,2019-10-11,217734,0.00761,0.903,0.936,0.0289,8,0.0188,-4.947,0,0.0863,128.0,4,0.762
Ark Patrol,Entropy,Ark Patrol,0,2019-02-21,371015,0.73,0.523,0.33,0.0833,8,0.537,-10.417,1,0.0575,69.984,4,0.129
Xadi,Mañana,Mañana,46,2020-10-29,172108,0.887,0.62,0.451,0.0,3,0.101,-9.896,0,0.157,99.795,4,0.313
QUIET BISON,Water,Sequence,33,2019-04-17,211063,0.355,0.274,0.662,0.93,1,0.287,-9.687,0,0.0559,139.852,4,0.0394
Glassio,A Million Doubts,For The Very Last Time,34,2020-07-23,219788,0.295,0.5,0.886,0.866,7,0.105,-6.172,1,0.043,177.945,4,0.306
Blutch,Slow Cycle,Gratis,0,2015-10-20,219000,0.137,0.281,0.918,1.86e-05,2,0.389,-8.197,1,0.355,81.268,4,0.357
De Rien,Cali,Cali,0,2019-09-26,191122,0.562,0.627,0.587,0.341,0,0.107,-10.705,1,0.0643,168.075,4,0.714
Snacks,Nobody Else,Nobody Else,32,2018-02-23,198502,0.308,0.84,0.486,0.715,3,0.0883,-8.714,0,0.0545,97.019,4,0.599
Fhin,Trauma,Trauma,39,2020-11-13,206853,0.642,0.569,0.418,0.00351,4,0.11,-10.187,0,0.14,134.754,4,0.142
Natty Reeves,Beyond My Limits,Condition,0,2019-11-22,227717,0.493,0.374,0.265,0.433,8,0.105,-13.798,0,0.0767,78.016,4,0.477
edapollo,Velvia,Endless Cascades,17,2019-08-29,214545,0.298,0.372,0.526,0.885,7,0.275,-11.851,1,0.0371,119.646,4,0.0456
dj poolboi,don't be so hard on yourself,it's good to hear your voice,41,2020-03-20,145000,0.101,0.717,0.52,0.941,7,0.0732,-9.393,1,0.0361,100.009,4,0.178
Waxlife,Breathe,Patterns,30,2018-10-12,219520,0.263,0.893,0.627,0.88,10,0.109,-12.391,0,0.0636,119.988,4,0.398
Coastal,Dusk,Dusk,0,2019-07-30,210566,0.682,0.735,0.303,0.883,1,0.0964,-19.461,0,0.0653,105.978,4,0.0516
Generation Lost,Rainy Day,Frames,25,2019-05-10,213333,0.716,0.617,0.45,0.00937,0,0.385,-8.02,1,0.0362,89.975,4,0.38
James Vincent McMorrow,Headlights,Headlights,33,2020-05-15,218321,0.186,0.842,0.505,0.0537,7,0.0583,-9.543,0,0.0857,134.017,4,0.558
Catching Flies,Satisfied - Edit,Silver Linings,60,2019-07-05,223336,0.0482,0.744,0.593,0.3,4,0.264,-8.765,0,0.107,122.05,4,0.12
RAC,Passion,BOY,63,2020-05-08,132746,0.476,0.777,0.721,0.0512,0,0.27,-6.951,1,0.071,106.956,4,0.88
Elderbrook,Talking,Talking,6,2017-09-01,202844,0.0944,0.897,0.569,0.644,8,0.108,-9.822,1,0.0529,114.981,4,0.415
slenderbodies,anemone,fabulist,57,2017-04-12,228061,0.884,0.854,0.631,0.00999,11,0.202,-8.197,0,0.0452,119.986,4,0.609
Big Wild,Show Me,Show Me,0,2017-10-09,227555,0.418,0.566,0.447,0.00443,1,0.114,-8.303,1,0.0372,101.171,3,0.0394
Flume,The Difference,The Difference,69,2020-03-11,139662,0.255,0.56,0.865,0.000153,1,0.083,-1.148,1,0.0909,159.96,4,0.424
Tourist,We Stayed Up All Night,We Stayed Up All Night,51,2017-06-28,265758,0.214,0.519,0.843,0.000446,11,0.21,-6.508,1,0.0431,84.997,4,0.592
ford.,The Feeling,The Feeling,0,2020-02-25,233573,0.327,0.713,0.669,0.111,4,0.0984,-9.07,1,0.141,82.998,4,0.0399
Slow Magic,Waited 4 U - ODESZA Remix,Waited 4 U (ODESZA Remix),2,2014-11-12,286222,0.077,0.605,0.67,0.0,6,0.0593,-6.397,0,0.0481,135.049,4,0.272
Tourist,Kin,Wild,51,2019-10-18,324266,0.395,0.353,0.727,0.727,6,0.0926,-8.578,0,0.0451,113.002,3,0.0384
49th & Main,Catching Eyes,Catching Eyes,0,2020-04-24,249533,0.843,0.694,0.635,0.00123,6,0.122,-12.763,0,0.288,125.966,4,0.143
Tycho,For How Long,Weather,44,2019-07-12,180447,0.14,0.721,0.562,0.00018,6,0.121,-9.555,0,0.0314,127.975,4,0.513
Adam K,Now,Drew North,38,2020-11-06,220000,0.205,0.748,0.683,0.0119,11,0.206,-6.136,0,0.0381,114.022,4,0.193
Howling,Bind,Colure,45,2020-07-24,252414,0.242,0.699,0.762,0.5,1,0.14,-11.799,1,0.0462,114.996,4,0.492
Peach Body,Boy In Love,Peach Body,19,2019-08-21,256650,0.327,0.674,0.458,0.00494,0,0.158,-11.336,1,0.036,116.008,4,0.217
Feiertag,It's Alright,It's Alright,0,2020-06-05,196326,0.117,0.71,0.707,0.149,3,0.315,-9.331,1,0.0376,115.006,4,0.629
NEL,In Case You Change Your Mind,In Case You Change Your Mind,0,2019-09-11,208964,0.717,0.69,0.182,0.0266,5,0.113,-14.243,1,0.0891,107.841,4,0.393
Nick Mulvey,Begin Again - Little Dragon Remix,Begin Again - EP,26,2020-07-10,265273,0.759,0.861,0.287,8.62e-05,7,0.0819,-11.759,1,0.0979,118.973,4,0.439
Royal Yellow,Hazeldene,Hazeldene,28,2018-05-17,246065,0.106,0.679,0.49,0.357,2,0.111,-8.275,1,0.03,81.494,4,0.615
Aeble,Better By Your Side,Better By Your Side,3,2016-11-04,319917,0.00557,0.637,0.79,0.209,1,0.0682,-7.785,0,0.0424,121.997,4,0.584
salute,All About U,Condition,45,2019-09-23,225288,0.182,0.78,0.72,0.733,1,0.255,-7.479,0,0.0479,129.982,4,0.293
Luke Marzec,Saturday Went by Too Fast,Saturday Went by Too Fast,53,2019-08-20,148500,0.393,0.805,0.586,2.85e-05,8,0.252,-8.671,1,0.0901,106.978,4,0.486
Maverick Sabre,Into Nirvana,When I Wake Up,50,2019-03-22,242462,0.23,0.575,0.319,0.0239,3,0.0903,-11.404,1,0.0258,83.007,4,0.274
STRABE,Best Worst Year,Best Worst Year,0,2019-07-27,278082,0.344,0.707,0.706,0.0102,4,0.0938,-9.423,1,0.0664,119.984,4,0.594
MorMor,Heaven's Only Wishful - Jacques Greene Edit,Heaven's Only Wishful (Jacques Greene Edit),0,2018-09-11,329962,0.0501,0.693,0.636,0.754,4,0.107,-7.387,0,0.0358,103.002,4,0.168
Gold Fir,Fatal Fantasies,Prelude,43,2019-02-27,234453,0.45,0.815,0.808,0.613,5,0.0734,-6.038,0,0.0548,104.016,4,0.843
Wet,Old Bone - Jim-E Stack Remix,Old Bone (Jim-E Stack Remix),52,2019-02-22,207786,0.281,0.755,0.593,0.504,5,0.097,-9.472,1,0.0484,93.002,4,0.501
Jayda G,Both Of Us - Edit,Both Of Us,60,2020-05-26,229424,0.00851,0.735,0.71,0.762,11,0.0684,-10.222,1,0.0766,123.962,4,0.507
Pablo Nouvelle,The Kármán Line,Obsolete,24,2020-04-02,203657,0.337,0.819,0.512,0.815,8,0.176,-10.431,1,0.14,107.968,4,0.329
swim good now,Summer's Over,Part I,37,2019-04-26,248000,0.332,0.71,0.674,0.226,2,0.21,-8.146,0,0.0459,106.009,4,0.548
Tame Impala,Is It True - Four Tet Remix,Is It True (Four Tet Remix),40,2020-08-21,325805,0.469,0.697,0.598,0.118,4,0.0659,-7.722,0,0.0295,117.992,4,0.112
Litany,Bedroom,4 Track EP,7,2017-06-07,186781,0.0358,0.692,0.452,0.0,6,0.157,-8.18,1,0.116,184.876,4,0.623
Rhye,Feel Your Weight - Poolside Remix,Blood Remixed,63,2018-11-16,310133,0.665,0.741,0.592,0.854,6,0.116,-9.059,0,0.0308,111.984,4,0.822
HAIM,3 AM - Toro y Moi Remix,3 AM (Toro y Moi Remix),35,2020-12-18,193548,0.00499,0.473,0.59,0.045,6,0.0859,-7.275,1,0.0412,185.973,4,0.841
London Grammar,Lose Your Head,Lose Your Head,31,2021-01-04,199996,0.376,0.556,0.712,0.185,6,0.201,-7.261,1,0.0604,98.008,4,0.467
Kings of Leon,The Bandit,"The Bandit / 100,000 People",50,2021-01-07,250961,0.00863,0.394,0.833,0.811,0,0.109,-5.18,1,0.042,145.082,4,0.362
OTR,Heart - Alternative Version,Heart (Alternative Version),39,2020-12-11,175862,0.0125,0.611,0.56,2.11e-06,0,0.118,-6.788,0,0.0392,115.771,4,0.274
GOLDA,Slick Woods,Slick Woods,2,2020-12-11,214064,0.432,0.71,0.541,0.0,3,0.0999,-6.749,0,0.0578,68.957,4,0.222
Bombay Bicycle Club,Magnet - Live at Brixton,I Had The Blues But I Shook Them Loose (Live at Brixton),15,2020-12-11,324886,0.0039,0.429,0.935,0.551,11,0.921,-6.219,1,0.0569,142.051,4,0.194
FOZSA,escape (daydream) [feat. Adam LC],Coral,1,2020-12-18,305483,0.0965,0.652,0.604,0.0433,0,0.44,-9.976,1,0.0543,132.022,4,0.352
Gilligan Moss,Lee's Last Dance,Lee's Last Dance,0,2020-12-18,190331,0.345,0.667,0.519,0.00019,0,0.0566,-10.024,0,0.0397,126.978,4,0.381
Late June,Bloom,Bloom,9,2020-12-18,149889,0.667,0.6,0.447,0.891,7,0.112,-14.348,1,0.0421,124.004,4,0.0972
Star Slinger,The Meaning Of Life,The Meaning Of Life,1,2020-12-14,211914,0.0501,0.712,0.674,0.000248,7,0.196,-8.116,1,0.0826,94.021,4,0.516
Alex Lustig,Otherside - Night Edit,Otherside (Night Edit),23,2020-12-18,179439,0.865,0.678,0.152,0.925,0,0.0907,-22.41,1,0.134,107.065,4,0.281
Nick Murphy,Airplane Mode,Cassette #3,0,2020-12-14,274314,0.83,0.517,0.467,0.741,1,0.128,-14.769,1,0.0485,118.986,4,0.572
The Jungle Giants,In Her Eyes - Kornél Kovacs Remix,In Her Eyes (Kornél Kovacs Remix),27,2020-12-18,231428,0.0121,0.812,0.474,0.869,7,0.208,-9.821,1,0.0626,119.0,4,0.712
Bakar,"Having a Good Time, Sometimes","Having a Good Time, Sometimes",38,2020-12-24,177073,0.802,0.685,0.631,0.0246,5,0.107,-7.354,1,0.0675,82.0,4,0.46
Little Dragon,The Other Lover (Little Dragon & Moses Sumney),The Other Lover (Little Dragon & Moses Sumney),45,2020-12-14,244883,0.75,0.633,0.451,0.0581,3,0.0995,-9.66,1,0.133,162.112,4,0.475
Folamour,I Miss Having Someone to Talk To - Unplugged Version,I Miss Having Someone to Talk To (Unplugged Version),24,2020-12-25,193190,0.721,0.503,0.272,0.00147,4,0.255,-12.955,0,0.029,109.795,4,0.423
Sam i,One Last Time (Sensorium Ambient Dub),Random Shit From The Internet Era (Sensorium Dubs),1,2020-12-25,640015,0.994,0.236,0.152,0.893,8,0.113,-18.015,1,0.0365,99.413,4,0.0658
Ralph Myerz,Directions (Everything Is Possible) - Club Mix,Directions Remixes,4,2020-12-25,557288,0.00212,0.697,0.774,0.574,10,0.235,-8.959,0,0.0402,117.012,4,0.223
RKCB,A Place We Know,A Place We Know / Almost There,26,2020-12-30,260084,0.274,0.639,0.62,0.019,7,0.475,-11.096,1,0.139,117.992,4,0.358
zodivk,feelittoo (+),feelittoo (+),10,2020-12-25,171734,0.236,0.725,0.615,0.000449,8,0.0811,-8.721,1,0.0781,115.995,4,0.324
Josh Taylor,No Chance - Edit,No Chance (Edit),17,2020-12-30,226477,0.41,0.801,0.546,0.0963,9,0.115,-8.528,0,0.0461,105.024,4,0.149
Tom Grennan,Little Bit of Love,Little Bit of Love,66,2021-01-08,226268,0.0833,0.689,0.706,0.0,1,0.105,-4.48,0,0.0312,106.52,4,0.623
Rhye,Come In Closer,Come In Closer,39,2021-01-07,216053,0.385,0.823,0.316,0.415,8,0.0917,-11.151,1,0.128,105.987,4,0.531
Emerson Leif,Bad Company,Bad Company,23,2020-03-18,219545,0.744,0.737,0.289,0.000303,0,0.118,-10.252,1,0.049,108.002,4,0.298
Noah Slee,Way Back,Otherland,8,2017-08-25,184720,0.161,0.421,0.654,1.32e-06,9,0.451,-7.309,0,0.382,178.712,4,0.0924
Noah Slee,100,Otherland,10,2017-08-25,271493,0.138,0.803,0.7,0.293,6,0.0744,-10.451,1,0.183,100.0,4,0.689
Noah Slee,Sunrise,Otherland,12,2017-08-25,197280,0.39,0.728,0.703,0.000227,9,0.439,-6.144,1,0.534,97.538,4,0.666
Elderbrook,Something About You (with Rudimental) - Chill Mix,Something About You (with Rudimental) [Alternate Versions],63,2019-10-04,166533,0.365,0.8,0.516,0.00206,6,0.134,-8.076,0,0.127,106.122,4,0.443
Twenty One Pilots,Heathens,Heathens,79,2016-06-16,195920,0.0841,0.732,0.396,3.58e-05,4,0.105,-9.348,0,0.0286,90.024,4,0.548
Dub Pistols,Rub a Dub,Worshipping the Dollar,30,2012-07-02,300960,0.00151,0.546,0.885,0.349,4,0.171,-10.429,0,0.0608,174.915,4,0.486
Flaws,Missed Call,Missed Call,33,2016-01-01,184556,0.762,0.507,0.337,0.634,7,0.118,-14.199,1,0.0265,104.946,4,0.0365
LissA,Zimt,Zimt,0,2016-02-05,212624,0.202,0.82,0.511,2.05e-05,7,0.339,-6.325,1,0.0952,94.046,4,0.385
Laxcity,Good Morning,Good Morning,39,2018-04-20,243356,0.903,0.808,0.473,0.944,8,0.0858,-10.128,1,0.202,159.935,4,0.284
pluko,i want you,CLASS XIX,35,2019-05-31,186666,0.113,0.612,0.44,0.0139,8,0.0998,-9.845,0,0.0503,144.011,4,0.0562
TOKiMONSTA,Realla,Desiderium,50,2014-09-23,210448,0.443,0.628,0.602,0.0223,5,0.128,-8.45,1,0.051,129.95,4,0.237
Tep No,"Breathe, Be Happy","Breathe, Be Happy",55,2020-01-31,159699,0.461,0.68,0.67,0.00502,0,0.0981,-6.7,0,0.089,99.966,4,0.437
ford.,Bedford Falls,Bedford Falls,37,2017-06-02,203294,0.949,0.418,0.419,0.719,11,0.307,-8.706,1,0.0592,169.87,4,0.122
Big Wild,Touch,Touch,53,2020-05-13,212865,0.0373,0.702,0.55,0.00234,4,0.147,-7.524,0,0.0247,106.003,4,0.535
BAYNK,Simmer,Someone's EP II,53,2019-05-22,235369,0.718,0.849,0.336,0.274,6,0.147,-8.707,1,0.0662,114.04,4,0.25
Kayoh,Northwind,Northwind,0,2019-05-07,163648,0.0333,0.599,0.719,0.842,11,0.107,-8.438,1,0.121,159.969,4,0.0804
NoMBe,Summer's Gone,They Might've Even Loved Me,60,2018-03-23,213698,0.108,0.599,0.585,0.000982,9,0.121,-10.076,1,0.0554,145.933,4,0.177
FKJ,Better Give U Up,French Kiwi Juice,61,2017-03-02,256800,0.176,0.525,0.72,0.00648,11,0.0769,-6.916,0,0.169,91.708,4,0.483
LEISURE,Got It Bad,Leisure,0,2016-10-21,205601,0.00839,0.793,0.468,0.0786,11,0.0689,-10.054,1,0.0408,95.999,4,0.534
KAYTRANADA,CHANCES,NOTHIN LIKE U / CHANCES,63,2018-11-30,218200,0.204,0.835,0.527,0.000423,7,0.283,-7.272,0,0.128,106.003,4,0.611
Tom Misch,Can You Feel It,What Kinda Music (Bonus Tracks),37,2020-10-02,189683,0.583,0.629,0.581,0.761,7,0.259,-8.17,1,0.119,140.836,4,0.648
FKJ,Waiting,Take Off,54,2014-07-21,262317,0.386,0.674,0.643,0.17,4,0.106,-6.955,0,0.0436,82.103,4,0.358
NoMBe,Wait,They Might've Even Loved Me,61,2018-03-23,214333,0.219,0.762,0.459,0.0157,4,0.168,-8.202,0,0.0672,98.006,4,0.185
Chet Faker,Low,Low,49,2020-10-02,274423,0.131,0.651,0.533,0.181,1,0.158,-8.726,1,0.0592,79.538,4,0.573
FKJ,Drops,"TheSoundYouNeed, Vol. 2",0,2015-12-11,241363,0.319,0.856,0.383,0.000333,9,0.0978,-8.725,0,0.136,88.014,4,0.525
Winston Surfshirt,Smile,Apple Crumble,42,2019-11-15,203316,0.379,0.765,0.64,0.0105,5,0.116,-7.586,0,0.11,100.003,4,0.433
Maribou State,Vale,Kingdoms In Colour,62,2018-09-07,247622,0.388,0.693,0.67,0.772,11,0.152,-8.863,0,0.0425,145.01,4,0.725
inLu,Show,Show,0,2019-09-12,232000,0.171,0.431,0.547,0.0165,10,0.0994,-8.588,1,0.0346,127.989,4,0.219
Bou,Wormhole,Wormhole,30,2020-12-22,229971,0.00338,0.604,0.966,0.777,11,0.337,0.598,0,0.359,175.007,4,0.569
Cautious Clay,Cold War (Nick AM Remix),THE REMIXES,31,2017-11-16,234285,0.698,0.751,0.325,0.153,6,0.122,-14.284,0,0.378,125.992,4,0.43
Rickyxsan,LOVED FOREVER,LOVED FOREVER,34,2019-02-14,346666,0.551,0.534,0.371,0.0813,10,0.11,-9.718,1,0.0909,143.977,4,0.11
All the Rest,Sleeping With the Lights On,Our Youth,39,2019-11-13,202776,0.0687,0.643,0.509,2.04e-05,1,0.0715,-8.511,1,0.0898,149.971,3,0.736
Hanz,Ambivalence,Ambivalence,50,2018-11-01,151797,0.643,0.498,0.382,0.15,11,0.246,-11.555,0,0.104,108.745,5,0.141
ZenAware,Valleys,Valleys,0,2019-09-04,187924,0.586,0.727,0.396,0.126,1,0.101,-11.174,0,0.0519,106.045,4,0.346
Dugong Jr,Holding On,Holding On,21,2019-02-01,228989,0.521,0.643,0.416,0.0627,10,0.309,-10.302,0,0.0798,104.106,4,0.221
Hugo Mari,Mind's Eye,Mind's Eye,31,2019-12-06,277531,0.118,0.848,0.547,0.0566,10,0.714,-9.747,0,0.169,112.067,4,0.52
Ukiyo,Something Like This - Stripped,Something Like This (Stripped),34,2019-05-10,182578,0.704,0.627,0.245,0.0,5,0.112,-10.88,1,0.0888,63.695,3,0.117
Raphael Futura,Heartbeat,Riviera,0,2020-08-28,228066,0.0122,0.817,0.554,0.428,0,0.0854,-8.727,0,0.12,109.994,4,0.492
